"","ASV","CAZy"
"3616","2bc2cf002a6ae6802818a3332b56c4d7",71.2380952380952
"3617","2bc53ab459b9174b2d37d2c1ace8c3ed",33
"3618","2bc7996a41e11a3f006ee34e90aab541",22.3125
"3619","2bd2449030bd890ee0e65889af5986c1",53.0810810810811
"3620","2bd258879cb8451bc486e4e086885a5e",23.873595505618
"3621","2bda0846b7ea1488b719ee947044901a",26.5454545454545
"3622","2bdc33a9addb5ae5635a6e451535b2cf",74
"3623","2bdcab1b8384392f3908ffda40bd6e58",18
"3624","2be0f92472a448f30962072cd7eafeae",23.6048387096774
"3625","2be291d731372d3c9cecfaba5ccc52f1",18
"3626","2be2d3ced47a86fb83db5cd4bf76fa11",53.6666666666667
"3627","2be35a08901c62b3d5391c7dee65afaa",47.3333333333333
"3628","2be6b7a3e64ccb57048e776e8fc4298d",18
"3629","2be72b364c9898e841d48abcdf6197ae",189.5
"3630","2bea6e11a722c9a94333231ff67aadbb",18
"3631","2becf485a8c2e2a2db4fac93ae975869",21.9428571428571
"3632","2bef6d05fbe49d2025334d275dec1241",35.4
"3633","2bf02dab88e410a0e0a6a1af7337e122",63.962962962963
"3634","2bf562decd47e30e1633bf46b26a437b",22.1745283018868
"3635","2bf5aa92815324d0bb81f931e22ff178",12
"3636","2bfff574b54c2c7683e554a7ccb9642d",30
"3637","2c058497c175852a36c2ce60c8f51330",18
"3638","2c174eb296dec6081ec5222e5cb2d15d",19.6
"3639","2c17af4a7a40d1d0091625811e374442",8
"3640","2c1a36dcf5b12e6abdeea1de29e168c7",189.5
"3641","2c1ac8b903abf9552ae2e240eff2e68f",95
"3642","2c2073c8d32487da9a01f0654f3bb564",208.666666666667
"3643","2c237c1bfcf050c7be49472e3656839e",32.52
"3644","2c240fc588a14be0f404106ea8f72e45",17.5
"3645","2c254394d9f2148fe0526c908e9aaf03",10
"3646","2c2ce46e76b08d244f26fdf9c3ff8534",16
"3647","2c2f65e81d2a57d28c481327fec347fe",57.7142857142857
"3648","2c309cff5a316eb1d5304117d602d459",23
"3649","2c323a5ee6cfcdef863dfc5874200580",31
"3650","2c3925f6a95930e52adfb80475d6a4e7",68.5
"3651","2c3e023ed3569c281ee9b2cbc47c9cfe",41.5
"3652","2c469a33cd8e9bfe321da9e6582cd606",63.7744360902256
"3653","2c5628fb3c1caad17101403d93ad3eb7",4
"3654","2c56afa2af07013c5c8550ac30439f12",23.5567567567568
"3655","2c5763c7ad2675bac6a986ec7d70ac6d",40
"3656","2c57edc892685e971a7c97ef889fc057",46
"3657","2c58984ffd2289a2eea998697af7999b",34.4787234042553
"3658","2c58fb3cd7af382778c7aac4d37b9b6a",108.608108108108
"3659","2c5c1ba7c82a09f3ba1106c48a9d3dab",43.6666666666667
"3660","2c5c3e4f1d603668b835e7b86c76de04",18.6666666666667
"3661","2c5cbbf507b9308cceeab697c9368f00",81
"3662","2c6c89995ca41a64db81261d0f8f1a48",38.8333333333333
"3663","2c708731197923c66fa97f8931c21f09",56
"3664","2c793152458beb868df841eb479d6339",11.8620689655172
"3665","2c7edeb92049df8dbbe402a73ef1247b",32.5
"3666","2c82b4d53ce46b9d5bcf172cca22adc7",151.222222222222
"3667","2c854543acfb916917e942b8e5e58c67",27
"3668","2c8e0b8eb75c7455fe9f2af250f2c63e",74.2857142857143
"3669","2c90a6b61906f7d283e63902468cb68a",28
"3670","2c96025e9e935ea2ddba14544c3fae82",11
"3671","2c96b329af0c39d5d76c4c25b3a9e969",109.617283950617
"3672","2caa64d8f1420573f6666cfde5c69eba",152
"3673","2cab411549676c21bae24c5365c90ff8",27
"3674","2cabf2b41e7d2b12b27025b2fdff14cf",42
"3675","2cac6270a87b62933508942de4eb25a0",23
"3676","2cae4fdad2f9da915ca4b5209873ed71",46
"3677","2cb1d9207e39d507d63bd1e11de4063e",38.4444444444444
"3678","2cb3e980540c138948ff48a465981e66",56
"3679","2cb43cc72b2f73ee230ba4e16c51d851",42.5
"3680","2cb69f5718fba07e4f34fe0748f319bc",14.9375
"3681","2cb6ddd51a68ab724f09d7343cd06781",64.6
"3682","2cb7abbd1ab07b124b792793e22c6f01",44.3333333333333
"3683","2cbbb4e0f7de8b65b72f61bcf1d59091",60.25
"3684","2ccac83dc36b325c5681faa33157d23c",57.7142857142857
"3685","2ccdaa0bf287c48d7506e37913d9664a",58
"3686","2cced03049438f87e56915aeffe0aa74",60.25
"3687","2cd2547d58e70a3b1e7c4275973d5124",19
"3688","2cd3c7fc9feaff37700a5610fd25a0d5",23.8710526315789
"3689","2cd4dd925b363c08faf28db2d9289304",37
"3690","2cd86ea4c8f3e1f2da8a6d9ad98ee4b7",44.3333333333333
"3691","2ce9d08b42b05bca2131f49d7c9b830c",67.5
"3692","2ceb4d5ddf33535dcebdd214c1078e4e",42.9230769230769
"3693","2cec9d0d2bc098e3a23e65e469d6c446",22.3976608187135
"3694","2cedc56ec340ee681031c6d497421aea",44.3333333333333
"3695","2ceea34a1d12fcdfaaef1d342e2b0219",12
"3696","2cf298f18fe791a431a36bc23f0a5fda",26.5454545454545
"3697","2cf83b40ce20f212358c1e8ec5391102",44.3333333333333
"3698","2cf9bdbd4146dcc4aa31bfdecf960423",22.6794871794872
"3699","2cff403090c9a1c4715cabcdc8fa6536",109.666666666667
"3700","2cffc92872b64c9742ac6aed60efeb78",22.5
"3701","2d040ecb3b111f8245cb4fbb9ba7f701",37.6666666666667
"3702","2d07617006d2aaaadf6baf3f952d9b2f",61
"3703","2d076d5c2d95f5d84c07b62e8c5a5796",23.25
"3704","2d0847d05884dc3635a1f362672f3202",30
"3705","2d1619215231dd92f03e68a402f51391",26
"3706","2d162ea0e92c87051542c9873464a285",22.3443223443223
"3707","2d17121c6adf6fcd117a5ae98ddc305f",19
"3708","2d1f45e56acbe376f24c4b95e24d50f6",18
"3709","2d254c2f2593ba72e77543a49c7f6390",34.4787234042553
"3710","2d25e2d0f5736eaa047ca6ab0d23d54d",77.3662790697674
"3711","2d28843554f23d4f3e7aad4498635ce7",18
"3712","2d2ed6128434ffa5ef8e0903db8d3655",48
"3713","2d3629233f763c33e41802b1f00dcb9c",44
"3714","2d3657fc5790be3f5e92f71aa9e73f00",36.6923076923077
"3715","2d369a91b06bf1b623326fcaa01be4a5",74
"3716","2d374b1c5f4d59602f3c8f363a3ea051",34.4787234042553
"3717","2d37db566d85d9ca4130e7d3cdef7857",8.69230769230769
"3718","2d3ff6484e82385ce40948874d995dd6",23.1395348837209
"3719","2d40b5a8fd069db4ab6a4c252d30358a",24.3333333333333
"3720","2d417ac73c30ff6d8672e77bb84472da",26
"3721","2d43b0eea19572a777bc6e5ec9f0820a",18
"3722","2d442f0e90fde7391fd90ef6df043104",54.25
"3723","2d455c4addaa6c7f769ae20123cf0907",14
"3724","2d46dae8e35b22c05036ea3111b8940d",10.0833333333333
"3725","2d4787eb95076d34b15a988a0808b688",12.5384615384615
"3726","2d4af86f75ae9b4cf9a8d1cbf138e2c3",22
"3727","2d4ca8a414229d7574500f18c2c0cd3b",19
"3728","2d4ed4282a219d48ec3b5aea40a7a6f9",25
"3729","2d5071a6009a8bf747b86a502e7ce4b8",58.4557823129252
"3730","2d51497ea66548fa68bed72727fa29df",7.8
"3731","2d520e98db7112d065266ad1598d4547",36.3333333333333
"3732","2d5269d74310869f93e1aecb96e6550c",21.8606965174129
"3733","2d547c20d7d33ea3371c73b4c06cb272",205.5
"3734","2d54ac67a883707d0845bc9e9aee3642",34.4787234042553
"3735","2d57b26cb1342b04ffbd9e809bf4c9f4",24
"3736","2d5a2b14baa0f792837df2826812487b",72.6043956043956
"3737","2d5cd1b8982d2e3b1653947be5f18f98",15.5714285714286
"3738","2d62adb040f1ace245442f09ef93f0ce",25.4
"3739","2d631ad069b36f76526425771ad5b6ee",22.1047619047619
"3740","2d65a81b93e1bd1254fa398eb4904361",21.1111111111111
"3741","2d67b394597984f462f125f55233caeb",78.8333333333333
"3742","2d6aa378c7bebeaac48dd730b3f00b4c",74
"3743","2d6d6ffd37d6393bddabb38d66905281",128.5
"3744","2d6eb2511b3a51d9e8d72483f828728f",58
"3745","2d6ef25ced46a1b75695c82f0e945eff",152.666666666667
"3746","2d7185a8228101cb2889b9bb2c293c7d",44.3333333333333
"3747","2d73216db40fef49f973859f72cd9093",23.3333333333333
"3748","2d754076fecbbd992b12c048e029679f",7.8
"3749","2d7864f39847c10f7ff952822ba7e1ff",40.4339622641509
"3750","2d7b21031aeb61652b4001a419d7eee1",58.7777777777778
"3751","2d7c377d52fca8f0af9b178aad8bf62b",66.7191011235955
"3752","2d7f5032eab4ba81ed8297fb9f11bb52",55.6666666666667
"3753","2d815d1c0c045b44415935bbed8bb828",44.3333333333333
"3754","2d81c8ea98ec287654b3010b9f7f2d2a",18
"3755","2d8510eec9c4410c404845d0c06877ec",33.0714285714286
"3756","2d86db5e988883303aaa83b3f0f17b71",44.3333333333333
"3757","2d8cba5cec43901c87ba68e644d3594b",38.7941176470588
"3758","2d98fa777fdf85b2ba3c90bf7f35d374",21.6666666666667
"3759","2d9a53fc79569d1d762dbf13baa8e609",77.1504424778761
"3760","2d9c99a2860b421ceba4e2a2862198bb",22.5737704918033
"3761","2da216a95c76d89d1c77a67b4e839bf5",10
"3762","2da3e221097ffa708643736e49df8e7b",28.3333333333333
"3763","2da6150ab2e3043bd3233521654c0b59",19
"3764","2da737f926f819ad9299cdd98b27a284",44.3333333333333
"3765","2da7c9367d921d70f005b91b4573033c",16
"3766","2dab0ccf143164c18ccb7ff66599c270",26
"3767","2dae2d4947e72a92f07a17dc8c03c03e",7.8
"3768","2db02487142ee7db81aa08a0199de878",35.0588235294118
"3769","2db0483ab41f54740698ff9fa377633d",30
"3770","2db20fb7d2233d2bd1aaba158ec48a63",22.0917431192661
"3771","2db379c06e700aadedb9db2ce750f2f5",29
"3772","2db5baa21ce5796596b063450bd51bb9",24
"3773","2dbeb9e3b59e5bfd1c008959d535fd97",22.0983606557377
"3774","2dc2cf60102ff00cd077f2304ec84d06",61.6666666666667
"3775","2dc2e94c798f6b6610126df0bc84538e",29
"3776","2dc416d156b3fd1eafd2e74856a107bb",23.3333333333333
"3777","2dc430a9dc60fbacf282b9583b3d07fd",23.9085714285714
"3778","2dc4e1ef67a3b2e5405a85cf3751d945",45
"3779","2dc6b2b220eb1cc3ecd5c74310e3843a",31.375
"3780","2dc863f2d18a98b4682c950497d7174b",35.9
"3781","2dc9e49010dbccc4875351780d98a2bb",111.5
"3782","2dcd19ddd017acbe034edce4278bb999",77.0729166666667
"3783","2dda0cf7fe5fd5572f238ac760be6590",11.8620689655172
"3784","2ddb8414ff6e07ed80ba2b7acdac0952",25
"3785","2ddf91161f4529a0b3a333afd3c0312a",24
"3786","2de06ae7b8522d7b1f56ab21fe4a8906",105.586206896552
"3787","2de0a9df5f133a1d10e76ddf4ef4e6e7",8
"3788","2de1906418126f710d93626de084a44d",36.1538461538462
"3789","2de4c4d21f34ef30deccd7956154f589",57
"3790","2de720ec01e48aec4e297b4da8cd796e",84
"3791","2de9544110bbff244c23d7269abb451d",22
"3792","2deaebcc7a66c0070439067bd6a87bbc",13
"3793","2dee0d4c10f9f738880a711720465dd1",22
"3794","2defab250503295d937d7eb75d950311",56
"3795","2df0396a061cd68457e429af13f2d3c8",16.5
"3796","2df12104fa8cbe7cce11a2a3bbc6b8a4",36.9444444444444
"3797","2df5b4c91e112ae56ea26245c95dca00",41
"3798","2df60ab124f50ea6e40bf038397e5ffb",14
"3799","2df656600bb528d36a15935421539137",16
"3800","2df8a8c15469091c1d6f7add010932a7",23.3333333333333
"3801","2dfd6542b744f8e06fc0624c2bd3b43e",10
"3802","2e02a560574f55cb30f0db04a2ceddef",22.1779661016949
"3803","2e0367bb49a932c64702edbbc067ae0e",47
"3804","2e0e98841ffe9d96a60a8d5f15be00f1",22.953488372093
"3805","2e12d753784086480cd6741be443c805",25.875
"3806","2e14fc6b852ef66f4b323e6b70373d2a",23.8069705093834
"3807","2e1e5c2ea7f827178cf21eac758bae40",40
"3808","2e1e88251ea0eeede1d15f8bd2908b6d",34.4787234042553
"3809","2e213dedf6b063465f392f39ffdb6111",47
"3810","2e229af88b92b39c38f1915df257e0a4",22.2189349112426
"3811","2e25bc92d3026e1974e41a7991cfc932",61.0099502487562
"3812","2e273882f360b74f4661179a18842609",64.5
"3813","2e28459ea8612bd602c735cbd6e2e938",22.5196850393701
"3814","2e2bf9e474fb623aea987fcadd1555b7",26
"3815","2e2de6d39916c97bdd86e76261c7e02b",60.25
"3816","2e2e81552de06ef2d3b61ef4c5576f83",61.5
"3817","2e36cc6333ff294327ab0e3a5a396c90",113.6875
"3818","2e3c12ab656ba8e81291c6b8d51c5437",18
"3819","2e3c16faa1325fbf770ed0423cbad4ff",107.013157894737
"3820","2e3c1f72bceb576d97d9a2ce0ce29ab9",36.6923076923077
"3821","2e3cf6af120b11aad8ce3c0d86286b40",28.5
"3822","2e43e48b08d10e60be3ee242132b99fa",28.2222222222222
"3823","2e508085a2c2c6e407414757e273be1e",104.014705882353
"3824","2e52d4e50978e92ec3c833985c2ff99d",58
"3825","2e57022a935362ff25783b90c54ac666",26.5925925925926
"3826","2e5c5b6d7d1344b3b3baec37b0c00233",22.9160839160839
"3827","2e6068e2dcd47f19ea40c2a72ea323ae",36.2
"3828","2e623cf85f20d6e03b42ce2438eb5f48",75.3333333333333
"3829","2e63be33b79a1581191e6ea250eb7c5a",52.6666666666667
"3830","2e6447c95aa73b4ea757621a2957d4b4",22.0514018691589
"3831","2e6889d8961bb2507e083f68341b8754",12
"3832","2e696f30513ce1b0a7877bf737cacb58",31
"3833","2e6b952a3fb3f31ae5404f143c45e024",23.5522388059701
"3834","2e6beffeaa14be3b432733e7e9a52748",20
"3835","2e77ee5431fcd7f1cead41b2a96dc87e",44
"3836","2e8735bba7e6c7c16bfbe53c9077a7d6",19
"3837","2e87e8ce8528dbc08648f01301210370",49.6666666666667
"3838","2e88823a673ec1b73f4c3e7a864817c7",21.8316831683168
"3839","2e8cab4dd3edeba9ccf05ea6a33fd9da",22.2340425531915
"3840","2e9883436efbc21eeffcfb9818c88b49",23.8126721763085
"3841","2e9c54866d53d2ce7a8e8b443f29a0b7",20
"3842","2ea04385fb8c79192743aac72eb693ff",37
"3843","2ea7c486da25ccb64a43a5d43b1f4013",17
"3844","2eb6e742385b8824661d1afb8ecab615",27.25
"3845","2eb91a6b57178058efc21d82716c40c5",20
"3846","2ebb1ec6b8f6d323876c02f66192c873",42
"3847","2ebd21a51857e4167d2d5db0a96943ce",22.6363636363636
"3848","2ec2a04e54bd08a4ede004ad9e9b4060",40
"3849","2ec3a07ca5360d2455c3f2cf7175b1fc",81.6
"3850","2ec7114c8f390b5c2a6c2b7897a1c73d",108.315068493151
"3851","2ec83a170034e8a4f6d0df4cc42494fe",22.3198847262248
"3852","2ecdb0c4fb6c7eb4dda7187771058dcd",27.8
"3853","2ed9a4ce437319b4c86710fb70c409e9",100.5
"3854","2ee39dcc2550c6b93576509bf00bad4c",34.2380952380952
"3855","2ee818119f406f6fea2bc072e8ae35ff",22.8780487804878
"3856","2ee832c96767d9d4c2f0aa8855ddce2e",18
"3857","2ee97494afa6f27a8f5496c3a33e6e51",40
"3858","2eea8d24d896598b2f0e6cdc2d5f4be1",19.3333333333333
"3859","2ef2da955181020bf7389eb78483651f",22.258064516129
"3860","2ef6d79835b082ff9557e4a9efb51b76",44.5454545454545
"3861","2efba8b9c4058ea6d72c4c82e7ff7d10",34.4787234042553
"3862","2efe69b59bc5b096b50015220ac8ee3c",83.7692307692308
"3863","2f00a0e66aedd45b7fe085aec17a7980",55
"3864","2f02791251863d16e98154f9227308d4",33.6883116883117
"3865","2f051d3c7d6f99af8e9cbf4b78ed1386",23.5
"3866","2f076d88052ddd7a44560ec803f8050d",35
"3867","2f0f30919323d610a0a058b0eae82861",21
"3868","2f1208ebaf9c63e3188f95f226561386",11.6478873239437
"3869","2f133e42ebf81329e0548dc9af75ecc6",16
"3870","2f2114ac75f7b3d1ab6a11070d4cd6d8",20.4
"3871","2f22f16d009993c5ce29f782317bcc8c",164.333333333333
"3872","2f245a0050c24d270468f210faf0f67a",18
"3873","2f28ed251834087d0036aae0ae1f1497",39
"3874","2f2ae043176b3c3a917a88ce73af74d2",188
"3875","2f2d678fe05237e651f12d80a0c88041",17.3333333333333
"3876","2f3148d0252fa793f852c505631a0b6d",10
"3877","2f340bd63350e9a06a16119e4eccf029",21.807881773399
"3878","2f3591cc0cb786e0050d7aa3a61b8c39",22.0607476635514
"3879","2f35cb05728308b8ebe4c957b7348d95",23.695652173913
"3880","2f377aadd9232008a6b7d101a46926ec",6
"3881","2f37bc8f1e3c2717200790db3b6d2146",52.75
"3882","2f3d1867c32e16491f4a7376926da043",39.7692307692308
"3883","2f40337e415f2ac5ace3b30657a80109",22.1216216216216
"3884","2f490ee7bd34d8f2e0a123801b6ea6ea",22.5
"3885","2f4b4845707ed03b1219f53bf3993fe7",45.5
"3886","2f4e87b131bb90ee43a3a0673a0db007",78
"3887","2f52de855c79820733f633fb07dd14d8",48
"3888","2f5479d50c16687fb0d31718599daa60",19
"3889","2f5772c825107ec8de6b2b48dadaa40e",14
"3890","2f586af0c04eba37efb76ed4ef62ecdc",44.3333333333333
"3891","2f5d81646f6fc8afd1a95c7d8ee35600",22
"3892","2f5db07b5a7a864e7adee4c14aef9782",22.2698412698413
"3893","2f5e125d72dd8d9bb86299387407693b",40
"3894","2f5e150e965b9b3f07a3f9f06dfba2b4",55.75
"3895","2f604687be60e50cf7ead90be298d17c",45.9411764705882
"3896","2f62114b14ded889bbc75e2ed0088e5f",66.5416666666667
"3897","2f69afde59519b3cc6084be5618b5c07",22.75
"3898","2f70474573611357539678b69583aff6",119.822033898305
"3899","2f737b12e397d3f99e7051fe44822ca9",24
"3900","2f76cc9275680a0461cff1046bb999e1",21.989247311828
"3901","2f7b7944ca52ab9705f3e46a6c2e505f",23
"3902","2f7d2579ff7bd9b31b93f541b42f6a24",10
"3903","2f82fe2007039c0439e58326dc426bc9",19.6666666666667
"3904","2f83147d12beb294b7755652d2c0a02e",52.4166666666667
"3905","2f8b79c979c0ecf4c7b353f234b21709",28.3684210526316
"3906","2f8e48805eab2b5a0f3861cf848bc5ce",46
"3907","2f8f26f5959eed69f7abf65cb394f045",31.7142857142857
"3908","2f914d2815868468030e7523d25286c7",35.1818181818182
"3909","2f9538a94a3c789caccc605eab6c3291",12
"3910","2fa270960ee52ececeeb4c0e1f9cb141",71.2844036697248
"3911","2fa558d5a7e8fc1f8692efda0169547d",19
"3912","2fa5fa0226f37b025bbaa7fee4b04b67",54
"3913","2fadeabfbc4a768435df313bd9f48b8e",92
"3914","2fb341faa960059f89571c30854e2648",28.4545454545455
"3915","2fb388ff96280fae2d23bd9b32cacf13",57.25
"3916","2fb663b977f76d53f97ec17b9b8558e2",9
"3917","2fb88f411e2cc8936a0570b4dad6f1c3",22.1975308641975
"3918","2fbacd54f1279f86e9c5fa7bfd59b97d",138.454545454545
"3919","2fc3023c4614b4ab6ddd3efb26ff45d7",27.25
"3920","2fc4677f5b0d9b53cdc0c7cd0b95c1d3",72.5
"3921","2fc57e79de44ed1f662497532b95668f",19.3333333333333
"3922","2fc6ade3f2ef73bfbbcb40306bf66179",50
"3923","2fc6df40801105bb0c66f78e830ace95",23.7874659400545
"3924","2fcc41baffa35e67325ef34127439afc",8
"3925","2fce3aa84535a728baf6cf7e6f28b5b4",22.3504273504273
"3926","2fcfd1af13e814958416fcc051f5e208",34.8068181818182
"3927","2fd31b4a3a249a38d414eaf07c14f465",10
"3928","2fd50ecb263885b1fbecfc74efd9a9d7",25.75
"3929","2fd69357dd0e70dd22cb106ee076a91f",27
"3930","2fdfa20042855aa8b91e67a72e5ac56d",22.0934579439252
"3931","2fe04036bb6d1b14e06587f6b6f22966",114.777777777778
"3932","2fe1105fd49137eed6ddee95fc9e98ab",22.68
"3933","2fe3f480938c3fc807a19ddd297e32fe",23.9384164222874
"3934","2fe44d39966943ddeb9f917f52c179fd",21.9858490566038
"3935","2fe76b5d9a966d14b357b58eebac79de",37.5
"3936","2fec9d07f8eca3e073ef9c1c8b5d702b",22.2047244094488
"3937","2fed72f0a849b9bf397fc973db28fa53",44
"3938","2feed9a845723fa231882c5907bd1441",31.5
"3939","2ff0a172c72d96fac751f72b803c6ee7",23.3333333333333
"3940","2ff557af50a736c7514752cfb4543dce",82.391061452514
"3941","2ff90a3085d67db261a4e6be5de383f0",18
"3942","2ffabe326c14de163bf5e867c83e26aa",32.9649122807018
"3943","2ffc32ae0c894bc8dcc1d2dd7bd05492",38.5
"3944","30019f72df4bec2631d286e60b45fbd4",43.6666666666667
"3945","30068bae9b8780dc9f5251a2b7c50084",38.75
"3946","300e7560cf619e1ec0b98829be90bbdd",18
"3947","300ed436301d643b56355f3304efbaa7",8.6
"3948","300fbb58263c34699335d76c8b801dbd",10.3333333333333
"3949","301760c8d66ef69026eb547edfafa773",22.5740740740741
"3950","30184f3843e6e94520b17483d0c9fabe",18
"3951","301993f73946fc28b0844fa44ddcc914",71.8981481481482
"3952","301d9e53ff72e7af1017beead7c21027",37.6
"3953","3024a0aa98723418c41fe4508a9517c5",23
"3954","3026734f1cd9cc3cc0b858fe1fd760cc",22.0794392523364
"3955","302c1266eea1521af00eb9e26491e3f3",21.9906976744186
"3956","302f00a97e9efd95b578ed1f51f72427",57
"3957","30304c2bce2a0f794dabcbab11ebfab0",27.25
"3958","3032469101c5fd5d37af1b89134a7ead",23.6176470588235
"3959","303924614c9ca0ff39d27d7dfac66aad",57
"3960","303a0a20110b6b76e7b5fd8b565ed57e",12
"3961","3042f4917fc82cc5be6c8d92e67ae11e",60.375
"3962","304edf7a99bce87516f8aae4981a9a35",195.6
"3963","305ae4455464df2cd6861a8e2c3242ab",24
"3964","305df0515a92fd8e815f8152237342f9",22.0883720930233
"3965","305f8156c2557dbf20ebfafd622832a3",19
"3966","305fc39257991b09cd0b6dba4e479367",44
"3967","306475a10aae193f711e04d02eebf92e",27
"3968","306907bef2572e641f9476594e6dde9f",18
"3969","3069865585666aa591c67f1c495929b5",22.4444444444444
"3970","306aba95bd1684219cd49a029eb27d6e",24.0287958115183
"3971","306b2c45168cc9f4b470715d3f774cc8",8
"3972","306b81f828110c1d7fab0928483fb599",17
"3973","306c29b1b9ea9333336cfc785391da45",22.0883720930233
"3974","307176769bd6b53e2fab90260573b11e",58.5
"3975","307480433466b60af148ac7ed4707aaa",57
"3976","30775c4fb89a7ef0b71404c87196266a",20.8260869565217
"3977","30779f7a8e9d953cfed6350980561909",7.42857142857143
"3978","307d1d5170ffa543ac9a10cbcb29f746",34.4787234042553
"3979","3081d9531781df50e7c04bcf16e6e137",67.5
"3980","308d3206de8c7db2e9ee661b732108d1",32.5
"3981","30934f13f0eb1e51b26fdb0add166184",21
"3982","3096c43853883d5f9a6306a0a759e3d5",54.1666666666667
"3983","309e4731618560f5954e196cdee8b552",44
"3984","309fe7f717dd19251cb89a4bbdc78cba",45
"3985","30ac99459b1db908df9e061554c9645f",10
"3986","30af4c47a195d0f41df091c86b5d7464",34.4787234042553
"3987","30b5219176ac1af58a077aa35c7d32ab",44.3333333333333
"3988","30bb68533e7c53e947e0feeef0708383",23.2545454545455
"3989","30bb7b3a5910be9ac50ad7ef46e7c2cb",22.1720430107527
"3990","30bf7f669f92faeff1fe99994ca1b2d2",19
"3991","30c3f19f02c2600b212f94616117e2a9",18
"3992","30c44066aae2f71b862271a0529b56ed",40
"3993","30c62881cd40d2206a1dac22095421ba",10.2931034482759
"3994","30c72525b914a5ad13c2792793b4f3af",34.4942528735632
"3995","30cc0afaa5035d5f709e976625e5a222",23.3333333333333
"3996","30d2e48e7745bb944903200dd0f7b243",23
"3997","30d2ea216c6eb1a626ecb9c24c914c52",34.5681818181818
"3998","30dd1338cd9f82217461191abc01af17",30
"3999","30df7170e43802aaa8ba5b2291454ed0",40
"4000","30dfe178fe7720b24522c290501748f6",43
"4001","30e2cb39e34282cbd4966d79e32da235",22.5974025974026
"4002","30ea0f9071a23f614b1c94025d28b4be",51.8571428571429
"4003","30ea5ce5cb7fa255933ef57e05715f80",45.8
"4004","30eb8d1e19a2f8852a62f03d47e40fc0",23.3333333333333
"4005","30ec1f28210760f9ea451679d0f6fd47",27.25
"4006","30ed8d4e2915d97b2906d9a9a9a33e4c",21.75
"4007","30eea39efac31122926ea01d57f37479",54.1666666666667
"4008","30f76cb3ddf47a4a42cd470f1d36e897",30
"4009","30f7acf2a364d509360a494ccf508592",44.5
"4010","30fa56f4922ac268d47b2fd7477490e3",18
"4011","30fb1798a16ff39851df2e41bcea69dd",34.5268817204301
"4012","30fdb27d890f29bf669303c5159cc814",121
"4013","31013f04ebafc3d7a8eb1750e73cac40",22.17
"4014","3101543d55d8e18dbd2f4e4f63c3126e",23
"4015","3106bac8749542cf7e55e77fe85aed68",23.8638888888889
"4016","310e97d3cc73403c14b7554017339656",48
"4017","31120e0f8f95b13bf2fb4fd853637062",60.25
"4018","311379f0416e87a9f89e2b0edc8ca8a4",134
"4019","3113fca6e20644fd854a409b77f6f667",64.3357664233577
"4020","31172252ddf8b3dad09a781f7165ae4b",57.5
"4021","311734afad5c1cc409927ee766b7026f",104.666666666667
"4022","31188fd78385dd63c17edb390a5b8c53",19.75
"4023","311bfce3b55e75cbc8ed5281f6d5c51b",41.695652173913
"4024","311dc01418c118556c3497088e6b538d",62.6964285714286
"4025","3123b8c5523f5828d504ae1c1fb06e43",22.2325581395349
"4026","31257796ff3d81473542af86948afe14",54.9302325581395
"4027","312cf6cc6fd794b5459693c69a65c6dd",35.4
"4028","312fb4c62a20d70f9bbb9438b613fb57",31.7142857142857
"4029","3134332c1ca53268d6c3ebdad03dbe92",19.3333333333333
"4030","313575ef0dbf891e510d4cb813c7e776",53
"4031","313642bfa088dbe59b30a7bd481d5a29",78.5869565217391
"4032","314056d74a05a46d93468fa989a0c46f",17.3076923076923
"4033","3141bcfe5d0157387662dcc2d3bc1a65",44.3333333333333
"4034","31461e7892c23269e187be3d8e28ad1d",28.1875
"4035","314757a9d749a3aeffdf148c0929989a",119
"4036","3147bf15374a82b700fd5a66fdfc6171",60.25
"4037","314b04a75eaad610f52dc5b6b8e7576b",45
"4038","3152207514dbef092ba6c74544c667af",28.6666666666667
"4039","315636d116dff4145a9eba7aa90acf11",57.75
"4040","31592bf70dbdd6981164a8c40638bfe4",12
"4041","315a8340dbecec108cca438c47708afc",76
"4042","315b806554668984cd9249135e076962",19.3488372093023
"4043","315cb56724619f962cb6258b10d758b3",36.0555555555556
"4044","316456fb352384b488b335b8379a59c0",34.2380952380952
"4045","3168c7ef0ddf6d37854ab7b23a99917f",7.8
"4046","316abdce9bdc299cbbac0c217c6446e2",23.7270341207349
"4047","316b22fed676b0075f8fd6df709488d3",109
"4048","3172701ee927c45a081bae0200b900b7",45.2
"4049","3186bfd3b0921e3635f221ac2a7d053d",18
"4050","3187e46799461dc4ccca1bc8ec251bd7",59.4285714285714
"4051","318815cd27054ee2357abfe23fdbe602",48
"4052","318b0203e3af6dc744166aaf8c48b31f",23.8519480519481
"4053","318cc7f11bf46435897c072d4c949bf3",23.9283819628647
"4054","319c90293a784a95b029ba634d6fb078",55.3333333333333
"4055","319ccd590a9e08ea61140948dddde9c9",27.25
"4056","319df26b02eef8ed28bdfd054e91dfb8",31.7142857142857
"4057","319e372ebdadfc9a696ed1ac7c6e9cd3",39
"4058","319e7d80fdfe338596786b066ba29d55",49.5333333333333
"4059","319e7fd93739d1ca0407a403b6dcd69c",30
"4060","319fdcdef7671af914fc9f3b6431a4b2",23.8296703296703
"4061","31a101cf2ea72e8542b1664b06db9b50",27.375
"4062","31a1e8b7c977b272c827fd81b46acbc7",32.5
